votesInFavor,distance,hasFavoriteDish,endTime,groupID,numStudentQueue,canteenTime,pastExperience,canteenExperience,canteen
1.00,0.5,1,0.97,1,0,0.07,0.50,0.6,1
0.60,0.5,0,0.91,1,1,1.12,0.63,0.5,1
1.00,0.7,0,1.80,1,0,0.14,0.60,0.5,0
1.00,0.9,0,1.95,1,0,0.96,0.58,0.5,3
0.60,0.5,1,0.92,1,2,2.13,0.75,0.2,1
1.00,0.7,1,1.81,1,1,1.15,0.50,0.5,0
1.00,0.9,1,1.95,1,1,2.01,0.78,0.6,3
0.60,0.5,1,0.93,1,3,3.14,0.48,0.7,1
0.60,0.5,0,0.94,1,4,4.16,0.65,0.4,1
1.00,0.5,0,4.22,1,0,0.79,0.63,0.4,0
0.67,0.5,0,1.14,1,4,4.87,0.80,0.7,1
1.00,0.5,1,4.23,1,1,1.80,0.48,0.4,0
0.67,0.5,0,1.15,1,5,5.87,0.55,0.6,1
1.00,0.0,1,5.99,2,1,1.14,0.55,0.4,0
0.67,0.5,0,1.17,1,6,6.88,0.43,0.4,1
1.00,0.0,1,5.99,2,2,2.15,0.72,0.8,0
1.00,0.0,1,1.37,1,7,7.73,0.60,0.5,1
1.00,0.9,1,9.96,2,0,0.13,0.73,0.7,3
1.00,0.0,1,1.37,1,8,8.74,0.52,0.6,1
0.50,0.7,0,9.62,2,0,0.47,0.65,0.5,0
1.00,0.0,1,10.81,3,0,0.21,0.73,0.5,2
1.00,0.9,0,9.97,2,1,1.14,0.45,0.6,3
0.50,0.7,1,9.61,2,1,1.48,0.62,0.3,0
1.00,0.0,0,10.81,3,1,1.22,0.60,0.6,2
1.00,0.0,1,11.57,3,0,0.54,0.55,0.2,1
1.00,0.0,0,11.58,3,1,1.55,0.55,0.6,1
1.00,0.0,0,11.57,3,2,2.57,0.32,0.5,1
1.00,0.0,0,0.37,1,0,0.67,0.68,0.7,0
0.67,0.0,1,0.80,1,0,0.18,0.45,0.5,2
0.67,0.0,1,0.81,1,1,1.20,0.48,0.6,2
1.00,0.0,1,0.37,1,1,1.75,0.63,0.6,0
1.00,0.9,1,1.63,1,0,0.36,0.78,0.5,3
0.67,0.0,1,0.83,1,2,2.21,0.83,0.7,2
1.00,0.0,1,0.37,1,2,2.76,0.60,0.6,0
1.00,0.9,0,1.61,1,1,1.38,0.58,0.4,3
1.00,0.0,1,0.37,1,3,3.77,0.55,0.9,0
1.00,0.0,0,2.44,1,1,1.61,0.48,0.6,3
0.50,0.0,1,3.41,1,0,0.77,0.52,0.5,1
1.00,0.0,1,0.37,1,4,4.80,0.63,0.3,0
0.50,0.0,1,3.41,1,1,1.75,0.60,0.5,1
1.00,0.0,1,2.45,1,2,2.61,0.65,0.6,3
1.00,0.0,1,5.47,2,0,0.70,0.72,0.6,0
1.00,0.0,1,5.47,2,1,1.71,0.55,0.2,0
0.50,0.5,1,5.49,1,2,2.56,0.63,0.6,0
0.50,0.5,1,5.48,1,3,3.57,0.48,0.4,0
1.00,0.7,1,6.23,2,3,3.90,0.65,0.5,0
1.00,0.9,1,10.02,2,0,0.21,0.45,0.7,3
1.00,0.0,1,10.69,3,0,0.39,0.73,0.6,2
1.00,0.7,0,6.21,2,4,4.92,0.62,0.5,0
1.00,0.9,1,10.01,2,1,1.22,0.73,0.5,3
1.00,0.0,1,10.67,3,1,1.40,0.60,0.7,2
0.67,0.0,1,13.73,3,0,0.50,0.32,0.5,1
0.67,0.0,1,13.74,3,1,1.51,0.55,0.6,1
0.67,0.0,1,13.73,3,2,2.52,0.55,0.8,1
1.00,0.0,0,0.39,1,0,0.64,0.68,0.4,0
0.67,0.0,1,0.73,1,0,0.20,0.48,0.5,2
1.00,0.0,1,0.96,1,0,0.04,0.52,0.7,1
1.00,0.0,0,0.39,1,1,1.69,0.60,0.8,0
0.67,0.0,1,0.75,1,1,1.23,0.83,1.0,2
1.00,0.0,1,0.97,1,1,1.07,0.60,0.7,1
1.00,0.0,1,2.33,1,0,0.59,0.48,0.6,4
0.67,0.0,0,0.74,1,2,2.24,0.45,0.6,2
1.00,0.0,0,0.37,1,2,2.71,0.55,0.6,0
1.00,0.0,1,2.32,1,1,1.60,0.60,0.5,4
1.00,0.0,1,0.39,1,3,3.72,0.63,0.7,0
1.00,0.9,1,2.72,1,2,2.22,0.52,0.8,4
1.00,0.0,1,0.38,1,4,4.73,0.63,0.7,0
1.00,0.9,1,2.71,1,3,3.25,0.80,0.7,4
0.50,0.5,1,5.00,1,0,0.97,0.63,0.5,0
1.00,0.0,1,6.11,2,0,0.89,0.48,0.4,2
1.00,0.0,1,6.10,2,0,0.97,0.50,1.0,1
0.50,0.5,1,5.01,1,1,1.99,0.48,0.7,0
1.00,0.0,1,6.12,2,1,1.90,0.48,0.5,2
1.00,0.0,1,6.09,2,1,1.98,0.53,0.6,1
1.00,0.0,1,6.10,2,1,2.04,0.55,0.6,0
1.00,0.0,1,6.09,2,2,3.05,0.72,0.7,0
1.00,0.0,1,10.62,3,0,0.43,0.73,0.6,2
1.00,0.0,1,10.62,3,1,1.44,0.60,0.8,2
1.00,0.0,1,12.23,3,0,0.89,0.32,0.1,1
1.00,0.0,1,12.22,3,1,1.90,0.55,0.5,1
1.00,0.0,0,12.23,3,2,2.91,0.55,0.7,1
0.60,0.5,0,0.66,1,0,0.38,0.50,0.6,1
0.60,0.5,1,0.65,1,1,1.40,0.48,0.1,1
1.00,0.9,0,1.21,1,0,0.73,0.58,0.6,3
0.60,0.5,1,0.64,1,2,2.42,0.63,0.6,1
1.00,0.9,1,1.21,1,1,1.74,0.78,0.5,3
1.00,0.0,1,2.74,1,1,1.28,0.65,0.6,3
0.60,0.5,0,0.64,1,3,3.48,0.75,0.7,1
1.00,0.0,1,2.73,1,2,2.30,0.48,0.6,3
0.60,0.5,1,0.67,1,4,4.49,0.65,0.7,1
0.50,0.5,1,5.46,1,0,0.52,0.63,0.7,0
0.67,0.5,0,1.74,1,4,4.37,0.55,0.4,1
0.50,0.5,1,5.46,1,1,1.55,0.48,0.6,0
0.67,0.5,1,1.73,1,5,5.38,0.43,0.6,1
1.00,0.0,1,5.71,2,2,2.47,0.72,0.5,0
0.67,0.5,0,1.74,1,6,6.39,0.80,0.6,1
1.00,0.9,1,9.13,2,0,0.06,0.45,0.2,3
0.50,0.0,1,4.79,1,4,4.40,0.52,0.9,1
1.00,0.0,1,5.71,2,3,3.48,0.55,0.7,0
1.00,0.9,0,9.11,2,1,1.07,0.73,0.4,3
0.50,0.0,0,4.79,1,5,5.41,0.60,0.5,1
1.00,0.0,1,10.92,3,0,0.19,0.60,0.6,2
0.50,0.7,1,11.09,2,0,0.04,0.62,0.6,0
1.00,0.0,1,10.93,3,1,1.20,0.73,0.7,2
0.50,0.7,1,11.09,2,1,1.06,0.65,0.8,0
1.00,0.0,1,13.47,3,0,0.74,0.55,0.4,1
1.00,0.0,1,13.48,3,1,1.75,0.55,0.4,1
1.00,0.0,1,13.47,3,2,2.76,0.32,0.4,1
1.00,0.0,0,0.71,1,0,0.31,0.63,0.5,0
1.00,0.0,1,0.61,1,0,0.39,0.52,0.5,1
1.00,0.0,0,0.71,1,1,1.34,0.60,0.5,0
1.00,0.9,0,1.59,1,0,0.32,0.78,0.6,3
1.00,0.6,1,0.81,1,0,1.21,0.55,0.5,5
1.00,0.0,0,0.72,1,2,2.35,0.63,0.5,0
0.67,0.5,1,1.28,1,1,1.72,0.80,0.7,1
1.00,0.9,1,1.59,1,1,1.33,0.58,0.5,3
1.00,0.0,1,0.72,1,3,3.36,0.68,0.6,0
0.67,0.5,0,1.28,1,2,2.74,0.43,1.0,1
1.00,0.0,0,3.61,1,0,0.33,0.48,0.5,3
0.67,0.5,1,1.28,1,3,3.75,0.55,0.6,1
1.00,0.0,1,0.70,1,4,4.39,0.55,0.8,0
1.00,0.0,1,3.64,1,1,1.35,0.65,0.6,3
0.50,0.5,0,4.26,1,1,1.70,0.48,0.6,0
1.00,0.5,1,5.66,2,0,0.39,0.53,0.6,1
1.00,0.5,0,5.64,2,1,1.38,0.50,0.1,1
0.50,0.5,0,4.27,1,2,2.70,0.63,0.5,0
1.00,0.0,0,5.44,2,2,2.68,0.72,0.4,0
1.00,0.0,1,5.45,2,3,3.70,0.55,0.7,0
1.00,0.9,1,9.37,2,0,0.75,0.45,0.2,3
0.67,0.0,0,10.76,3,0,0.35,0.55,0.6,1
1.00,0.9,0,9.36,2,1,1.77,0.73,0.7,3
1.00,0.0,1,11.06,3,0,0.98,0.60,0.4,2
0.67,0.0,1,10.76,3,1,1.36,0.32,0.7,1
1.00,0.0,1,11.07,3,1,1.99,0.73,0.9,2
0.67,0.0,1,10.75,3,2,2.37,0.55,0.6,1
0.60,0.5,1,0.77,1,0,0.29,0.63,0.7,1
0.67,0.0,1,1.41,1,0,0.61,0.48,0.6,2
0.60,0.5,1,0.78,1,1,1.32,0.48,0.7,1
1.00,0.0,1,2.40,1,0,0.56,0.60,0.7,4
0.67,0.0,1,1.41,1,1,1.63,0.83,0.7,2
0.60,0.5,0,0.79,1,2,2.34,0.50,0.6,1
1.00,0.5,1,3.86,1,0,0.09,0.48,0.5,0
1.00,0.0,0,2.43,1,1,1.57,0.48,0.6,4
0.67,0.0,1,1.40,1,2,2.70,0.45,0.5,2
0.60,0.5,1,0.78,1,3,3.39,0.75,0.5,1
1.00,0.5,0,3.86,1,1,1.11,0.63,0.5,0
1.00,0.9,1,3.35,1,1,1.67,0.80,0.4,4
0.60,0.5,1,0.77,1,4,4.37,0.65,0.5,1
1.00,0.9,0,3.35,1,2,2.68,0.52,0.1,4
0.50,0.0,1,4.91,1,1,1.23,0.52,0.3,1
0.50,0.0,1,4.91,1,2,2.24,0.60,0.7,1
1.00,0.5,0,5.71,2,2,2.44,0.55,0.5,1
0.50,0.7,1,9.01,2,0,0.07,0.62,0.5,0
1.00,0.5,1,5.73,2,3,3.45,0.55,0.7,1
0.50,0.7,1,9.01,2,1,1.08,0.65,0.5,0
1.00,0.6,1,9.21,2,0,0.94,0.40,0.5,5
1.00,0.6,0,9.21,2,1,1.96,0.68,0.4,5
0.67,0.0,0,11.01,3,0,0.16,0.55,0.4,1
0.67,0.0,1,11.01,3,1,1.17,0.55,0.4,1
0.67,0.0,1,11.01,3,2,2.18,0.32,0.7,1
0.60,0.5,1,0.49,1,0,0.50,0.63,0.4,1
0.60,0.5,0,0.53,1,1,1.52,0.48,0.7,1
1.00,1.2,0,1.20,1,0,0.73,0.70,0.6,5
0.60,0.5,0,0.51,1,2,2.54,0.75,0.6,1
1.00,1.2,1,1.20,1,1,1.76,0.58,0.5,5
0.67,0.0,1,2.44,1,0,0.56,0.45,0.5,2
1.00,0.5,1,3.06,1,0,0.86,0.63,0.5,0
0.60,0.5,1,0.54,1,3,3.55,0.50,0.4,1
0.67,0.0,1,2.44,1,1,1.58,0.48,1.0,2
1.00,0.5,0,3.06,1,1,1.89,0.48,0.4,0
0.60,0.5,1,0.54,1,4,4.56,0.65,0.1,1
0.67,0.0,1,2.46,1,2,2.59,0.83,0.2,2
1.00,0.0,0,5.74,2,0,0.33,0.72,0.4,0
1.00,0.0,1,1.30,1,4,4.78,0.52,0.5,1
0.50,0.9,1,5.62,1,0,0.40,0.52,0.6,4
1.00,0.0,1,5.75,2,1,1.35,0.55,0.5,0
1.00,0.0,0,1.30,1,5,5.79,0.60,0.6,1
0.50,0.9,1,5.61,1,1,1.41,0.80,0.7,4
1.00,0.7,1,5.92,2,2,2.11,0.62,0.5,0
1.00,0.7,0,5.93,2,3,3.12,0.65,0.4,0
1.00,0.6,1,8.24,2,0,0.88,0.68,0.7,5
1.00,0.6,0,8.24,2,1,1.90,0.40,0.6,5
0.67,0.6,0,10.87,3,0,0.27,0.48,0.5,5
1.00,0.0,0,10.56,3,0,0.53,0.60,0.4,2
0.67,0.6,0,10.86,3,1,1.28,0.60,0.7,5
1.00,0.0,1,10.56,3,1,1.54,0.73,0.4,2
0.67,0.6,1,10.86,3,2,2.29,0.78,1.0,5
0.60,0.0,1,0.37,1,0,0.62,0.60,0.1,0
1.00,0.0,1,0.91,1,0,0.05,0.60,0.5,1
0.80,0.0,1,1.12,1,4,0.90,0.63,0.5,0
1.00,0.0,1,0.91,1,1,1.06,0.52,0.5,1
0.80,0.0,0,1.12,1,2,1.92,0.68,0.8,0
1.00,0.0,1,2.06,1,0,0.84,0.48,0.4,4
0.67,0.5,1,1.92,1,0,1.03,0.43,0.5,1
1.00,0.0,0,2.05,1,1,1.85,0.60,0.7,4
0.67,0.5,1,1.89,1,1,2.05,0.80,0.4,1
0.80,0.0,1,1.07,1,3,3.95,0.55,0.9,0
1.00,0.9,0,3.32,1,1,1.62,0.80,0.6,4
0.67,0.5,1,1.92,1,2,3.09,0.55,0.7,1
1.00,0.9,1,3.33,1,2,2.61,0.52,0.3,4
0.80,0.0,0,1.08,1,5,5.97,0.63,0.2,0
1.00,0.5,1,3.76,1,4,4.15,0.48,1.0,0
1.00,0.5,1,3.76,1,5,5.16,0.63,0.5,0
1.00,0.6,1,8.21,2,0,0.86,0.40,1.0,5
1.00,0.0,1,5.57,2,4,4.49,0.72,0.6,0
1.00,0.6,1,8.21,2,1,1.87,0.68,0.8,5
1.00,0.0,1,5.58,2,5,5.50,0.55,0.6,0
1.00,0.0,0,10.77,3,0,0.23,0.60,0.7,2
0.67,0.6,0,11.03,3,0,0.05,0.78,0.5,5
0.50,0.7,1,11.97,2,0,0.01,0.62,0.5,0
1.00,0.0,1,10.77,3,1,1.24,0.73,0.7,2
0.67,0.6,1,11.04,3,1,1.06,0.48,0.5,5
0.50,0.7,0,11.98,2,1,1.02,0.65,0.5,0
0.67,0.6,1,11.03,3,2,2.07,0.60,0.5,5
0.60,0.5,0,0.68,1,3,0.37,0.48,0.5,1
0.60,0.5,1,0.68,1,0,0.40,0.65,0.6,1
0.67,0.0,1,1.78,1,0,0.14,0.45,0.5,2
0.60,0.5,1,0.69,1,1,1.38,0.50,0.6,1
1.00,0.0,1,2.23,1,0,0.68,0.48,0.2,4
0.67,0.0,0,1.79,1,1,1.16,0.48,0.4,2
0.60,0.5,1,0.67,1,4,2.39,0.75,0.6,1
0.60,0.5,1,0.66,1,2,2.42,0.63,0.8,1
1.00,0.0,0,2.22,1,1,1.69,0.60,0.2,4
0.67,0.0,0,1.79,1,2,2.20,0.83,0.2,2
1.00,0.9,1,3.37,1,1,1.58,0.80,0.6,4
1.00,0.9,0,3.37,1,2,2.59,0.52,1.0,4
0.50,0.5,1,5.43,1,0,0.52,0.48,0.5,0
1.00,0.0,0,0.84,1,5,5.27,0.60,0.3,1
0.50,0.5,1,5.41,1,1,1.53,0.63,0.5,0
1.00,0.0,1,0.82,1,6,6.29,0.52,0.6,1
1.00,0.9,1,7.94,2,0,0.12,0.73,0.6,3
1.00,0.0,1,5.60,2,2,2.52,0.55,0.5,0
1.00,0.9,1,7.94,2,1,1.14,0.45,0.4,3
1.00,0.0,1,5.59,2,3,3.54,0.72,0.5,0
1.00,0.7,1,5.67,2,4,4.38,0.65,0.6,0
1.00,0.7,0,5.66,2,5,5.39,0.62,0.6,0
0.33,0.6,1,15.10,3,0,0.05,0.60,0.2,5
0.50,0.0,1,14.78,3,0,0.33,0.73,0.6,2
0.50,0.0,0,14.77,3,1,1.35,0.60,0.7,2
0.33,0.6,0,15.12,3,1,1.06,0.48,0.5,5
0.33,0.6,1,15.10,3,2,2.07,0.78,0.6,5
1.00,0.0,1,0.88,1,0,0.09,0.60,0.4,1
0.67,0.0,0,0.63,1,0,0.30,0.48,0.7,2
1.00,0.0,1,0.86,1,1,1.11,0.52,0.4,1
0.67,0.0,1,0.63,1,1,1.32,0.45,0.2,2
1.00,0.9,1,2.18,1,0,0.71,0.58,0.7,3
0.60,0.5,1,1.79,1,1,1.26,0.65,0.6,1
0.67,0.0,1,0.64,1,2,2.34,0.83,0.5,2
1.00,0.9,0,2.19,1,1,1.72,0.78,0.9,3
0.60,0.5,1,1.78,1,2,2.27,0.48,0.2,1
0.50,0.5,1,4.22,1,0,0.62,0.63,0.2,0
0.60,0.5,0,1.80,1,3,3.28,0.50,0.6,1
1.00,0.0,1,3.39,1,1,1.53,0.48,0.8,3
0.50,0.5,1,4.24,1,1,1.63,0.48,0.9,0
0.60,0.5,0,1.77,1,4,4.29,0.63,0.3,1
1.00,0.0,0,3.39,1,2,2.55,0.65,0.6,3
1.00,0.0,1,5.48,2,1,1.56,0.72,0.4,0
0.60,0.5,1,1.78,1,5,5.30,0.75,0.6,1
1.00,0.0,1,5.52,2,2,2.54,0.55,0.4,0
1.00,0.7,1,5.96,2,2,3.01,0.62,0.6,0
1.00,0.7,1,5.97,2,3,4.02,0.65,0.7,0
1.00,0.9,1,10.55,2,0,0.53,0.45,0.7,3
1.00,0.9,1,10.53,2,1,1.55,0.73,0.7,3
1.00,0.0,0,11.22,3,0,0.82,0.60,0.5,2
1.00,0.0,1,11.24,3,1,1.83,0.73,0.7,2
0.67,0.6,1,13.23,3,0,0.93,0.78,0.8,5
0.67,0.6,1,13.21,3,1,1.93,0.60,0.4,5
0.67,0.6,1,13.24,3,2,2.94,0.48,0.7,5
1.00,0.0,0,0.46,1,0,0.49,0.52,0.5,1
0.67,0.0,0,0.79,1,0,0.14,0.83,0.9,2
0.60,0.5,1,0.55,1,2,0.48,0.75,0.6,1
1.00,0.0,1,0.47,1,1,1.51,0.60,0.6,1
0.67,0.0,1,0.78,1,1,1.16,0.48,0.6,2
0.60,0.5,1,0.57,1,5,1.50,0.65,0.9,1
1.00,0.0,1,2.46,1,0,0.43,0.48,0.2,4
0.67,0.0,1,0.78,1,2,2.16,0.45,0.6,2
0.60,0.5,1,0.54,1,3,2.51,0.63,0.2,1
1.00,0.0,1,2.44,1,1,1.45,0.60,0.6,4
0.60,0.5,1,0.57,1,6,3.53,0.48,0.7,1
1.00,0.9,0,3.00,1,1,1.93,0.52,0.6,4
0.60,0.5,0,0.57,1,4,4.54,0.50,0.6,1
1.00,0.9,1,2.99,1,2,2.95,0.80,0.7,4
1.00,0.5,0,4.15,1,1,1.78,0.48,0.1,0
1.00,0.0,1,5.98,2,0,1.00,0.48,0.6,2
1.00,0.5,0,4.15,1,2,2.79,0.63,0.8,0
1.00,0.0,1,5.99,2,1,2.01,0.48,0.7,2
1.00,0.0,1,5.39,2,2,2.73,0.55,0.8,0
1.00,0.6,1,8.35,2,0,0.71,0.40,0.6,5
1.00,0.0,0,5.38,2,3,3.74,0.72,0.5,0
1.00,0.6,1,8.36,2,1,1.73,0.68,0.7,5
1.00,0.0,1,10.98,3,0,0.03,0.60,0.9,2
0.67,0.6,1,10.68,3,0,0.41,0.48,0.5,5
1.00,0.0,1,10.99,3,1,1.04,0.73,0.8,2
0.67,0.6,1,10.68,3,1,1.42,0.78,0.6,5
0.67,0.6,1,10.65,3,2,2.43,0.60,0.7,5
1.00,0.0,1,0.53,1,0,0.47,0.55,0.7,0
1.00,0.0,1,0.76,1,0,0.23,0.60,0.7,1
1.00,0.0,1,0.55,1,1,1.49,0.63,0.5,0
1.00,0.0,1,0.76,1,1,1.24,0.52,0.6,1
1.00,0.9,1,1.61,1,0,0.34,0.58,0.2,3
1.00,0.0,1,0.57,1,2,2.51,0.68,0.9,0
0.67,0.5,0,1.61,1,1,1.39,0.43,0.5,1
1.00,0.9,0,1.61,1,1,1.35,0.78,0.5,3
1.00,0.9,0,2.99,1,0,0.96,0.80,0.5,4
1.00,0.0,0,0.57,1,3,3.53,0.63,0.5,0
0.67,0.5,1,1.61,1,2,2.42,0.55,0.7,1
1.00,0.9,0,2.99,1,1,1.97,0.52,0.6,4
1.00,0.0,1,0.57,1,4,4.53,0.60,0.5,0
0.67,0.5,1,1.59,1,3,3.43,0.80,0.5,1
0.50,0.5,1,4.97,1,0,1.01,0.63,0.5,0
0.50,0.5,0,4.97,1,1,2.02,0.48,0.2,0
1.00,0.0,1,6.54,2,0,0.51,0.53,0.5,1
1.00,0.0,0,5.85,2,2,2.25,0.72,0.5,0
1.00,0.0,1,6.58,2,1,1.52,0.50,0.8,1
1.00,0.0,1,5.85,2,3,3.26,0.55,0.6,0
0.50,0.7,1,9.41,2,0,0.65,0.62,0.5,0
0.50,0.7,0,9.42,2,1,1.66,0.65,0.6,0
1.00,0.0,0,10.86,3,0,0.25,0.73,0.7,2
0.67,0.0,0,11.78,3,0,0.35,0.55,0.9,1
1.00,0.0,1,10.86,3,1,1.27,0.60,0.5,2
0.67,0.0,1,11.78,3,1,1.36,0.32,0.5,1
0.67,0.0,1,11.79,3,2,2.36,0.55,0.4,1
0.80,0.0,1,0.34,1,0,0.75,0.63,0.6,0
1.00,0.0,1,1.03,1,0,1.02,0.60,0.5,1
1.00,0.9,1,1.16,1,0,0.73,0.78,0.6,3
0.80,0.0,1,0.34,1,1,1.76,0.68,0.3,0
1.00,0.9,1,1.14,1,1,1.75,0.58,0.5,3
1.00,0.0,1,1.02,1,1,2.04,0.52,0.6,1
0.80,0.0,0,0.35,1,2,2.78,0.63,0.9,0
0.67,0.0,0,3.31,1,0,0.67,0.83,0.5,2
1.00,0.0,0,3.10,1,0,0.86,0.48,0.6,3
0.80,0.0,1,0.33,1,3,3.79,0.55,0.6,0
0.67,0.0,1,3.31,1,1,1.68,0.45,0.8,2
0.80,0.0,0,0.34,1,4,4.81,0.60,0.4,0
1.00,0.0,1,3.11,1,1,1.88,0.65,0.7,3
0.67,0.0,1,3.31,1,2,2.69,0.48,0.6,2
0.50,0.5,1,4.41,1,1,1.54,0.48,0.4,0
1.00,0.0,0,6.33,2,0,0.75,0.50,0.5,1
0.50,0.5,1,4.40,1,2,2.55,0.63,0.7,0
1.00,0.0,0,6.32,2,1,1.77,0.53,0.6,1
1.00,0.0,0,5.78,2,2,2.38,0.72,0.2,0
1.00,0.0,1,5.78,2,3,3.39,0.55,0.5,0
0.50,0.5,1,10.36,2,0,0.72,0.53,0.6,1
0.50,0.5,1,10.35,2,1,1.73,0.50,0.7,1
